matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2014-switzerland-france,2014-06-20,2014,GROUP_STAGE,Switzerland,France,AWAY,2,5,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3402,0.2664,0.3934,2.14,1.43,0.3934,1,0.3447,0.2735,0.3818,1.9,1.41,0.3818,1
wc2014-honduras-ecuador,2014-06-20,2014,GROUP_STAGE,Honduras,Ecuador,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3517,0.2553,0.393,2.1,1.33,0.393,1,0.3527,0.2657,0.3815,1.88,1.34,0.3815,1
wc2014-argentina-ir-iran,2014-06-21,2014,GROUP_STAGE,Argentina,IR Iran,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5266,0.2342,0.2392,2.87,1.46,0.5266,1,0.4752,0.2509,0.2739,2.41,1.43,0.4752,1
wc2014-germany-ghana,2014-06-21,2014,GROUP_STAGE,Germany,Ghana,DRAW,2,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.7697,0.1335,0.0968,3.29,0.83,0.7697,0,0.6453,0.1805,0.1742,2.71,0.99,0.6453,0
wc2014-nigeria-bosnia-and-herzegovina,2014-06-21,2014,GROUP_STAGE,Nigeria,Bosnia and Herzegovina,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4938,0.2277,0.2785,2.95,1.74,0.4938,1,0.4522,0.2464,0.3014,2.47,1.62,0.4522,1
wc2014-belgium-russia,2014-06-22,2014,GROUP_STAGE,Belgium,Russia,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7091,0.1762,0.1147,2.68,0.89,0.7091,1,0.6029,0.2103,0.1867,2.28,1.03,0.6029,1
wc2014-korea-republic-algeria,2014-06-22,2014,GROUP_STAGE,Korea Republic,Algeria,AWAY,2,4,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4641,0.2033,0.3326,3.65,1.51,0.4641,0,0.4314,0.2293,0.3393,2.96,1.46,0.4314,0
wc2014-united-states-portugal,2014-06-22,2014,GROUP_STAGE,United States,Portugal,DRAW,2,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4368,0.2087,0.3545,3.67,1.6,0.4368,0,0.4123,0.2331,0.3546,2.97,1.52,0.4123,0
wc2014-australia-spain,2014-06-23,2014,GROUP_STAGE,Australia,Spain,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.274,0.2098,0.5162,1.73,1.94,0.5162,1,0.2983,0.2339,0.4678,1.62,1.76,0.4678,1
wc2014-netherlands-chile,2014-06-23,2014,GROUP_STAGE,Netherlands,Chile,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6611,0.2096,0.1293,2.85,0.93,0.6611,1,0.5693,0.2337,0.197,2.4,1.06,0.5693,1
wc2014-croatia-mexico,2014-06-23,2014,GROUP_STAGE,Croatia,Mexico,AWAY,1,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.452,0.2422,0.3058,3.06,1.56,0.452,0,0.4229,0.2565,0.3205,2.55,1.5,0.4229,0
wc2014-cameroon-brazil,2014-06-23,2014,GROUP_STAGE,Cameroon,Brazil,AWAY,1,4,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2152,0.2172,0.5676,1.35,1.95,0.5676,1,0.2572,0.239,0.5038,1.35,1.77,0.5038,1
wc2014-costa-rica-england,2014-06-24,2014,GROUP_STAGE,Costa Rica,England,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.428,0.2105,0.3615,3.6,1.58,0.428,0,0.4061,0.2344,0.3595,2.93,1.51,0.4061,0
wc2014-italy-uruguay,2014-06-24,2014,GROUP_STAGE,Italy,Uruguay,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5981,0.2085,0.1934,2.93,1.08,0.5981,0,0.5252,0.233,0.2418,2.46,1.16,0.5252,0
wc2014-japan-colombia,2014-06-24,2014,GROUP_STAGE,Japan,Colombia,AWAY,1,4,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.415,0.2437,0.3413,2.53,1.55,0.415,0,0.397,0.2576,0.3454,2.18,1.49,0.397,0
wc2014-greece-c-te-divoire,2014-06-24,2014,GROUP_STAGE,Greece,Côte d'Ivoire,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4539,0.2418,0.3043,2.73,1.88,0.4539,1,0.4243,0.2563,0.3195,2.32,1.72,0.4243,1
wc2014-bosnia-and-herzegovina-ir-iran,2014-06-25,2014,GROUP_STAGE,Bosnia and Herzegovina,IR Iran,HOME,3,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4873,0.2149,0.2978,3.6,1.75,0.4873,1,0.4476,0.2374,0.3149,2.93,1.63,0.4476,1
wc2014-nigeria-argentina,2014-06-25,2014,GROUP_STAGE,Nigeria,Argentina,AWAY,2,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2598,0.1994,0.5408,1.78,1.91,0.5408,1,0.2884,0.2266,0.485,1.65,1.74,0.485,1
wc2014-honduras-switzerland,2014-06-25,2014,GROUP_STAGE,Honduras,Switzerland,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2192,0.176,0.6048,1.63,1.8,0.6048,1,0.26,0.2102,0.5298,1.55,1.66,0.5298,1
wc2014-ecuador-france,2014-06-25,2014,GROUP_STAGE,Ecuador,France,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2511,0.2319,0.517,1.62,1.68,0.517,0,0.2823,0.2493,0.4683,1.54,1.58,0.4683,0
wc2014-united-states-germany,2014-06-26,2014,GROUP_STAGE,United States,Germany,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4335,0.2108,0.3557,3.68,1.71,0.4335,0,0.41,0.2346,0.3554,2.98,1.6,0.41,0
wc2014-portugal-ghana,2014-06-26,2014,GROUP_STAGE,Portugal,Ghana,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7634,0.1386,0.098,2.9,0.77,0.7634,1,0.6409,0.184,0.175,2.44,0.94,0.6409,1
wc2014-korea-republic-belgium,2014-06-26,2014,GROUP_STAGE,Korea Republic,Belgium,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4207,0.2105,0.3688,3.67,1.67,0.4207,0,0.401,0.2344,0.3646,2.97,1.57,0.401,0
wc2014-algeria-russia,2014-06-26,2014,GROUP_STAGE,Algeria,Russia,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4452,0.2317,0.3231,2.66,1.47,0.4452,0,0.4182,0.2492,0.3326,2.27,1.43,0.4182,0
wc2014-brazil-chile,2014-06-28,2014,LAST_16,Brazil,Chile,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7257,0.1733,0.101,2.78,0.8,0.7257,0,0.6145,0.2083,0.1772,2.35,0.97,0.6145,0
wc2014-colombia-uruguay,2014-06-28,2014,LAST_16,Colombia,Uruguay,HOME,2,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4281,0.2703,0.3016,2.49,1.41,0.4281,1,0.4062,0.2762,0.3176,2.15,1.39,0.4062,1
wc2014-netherlands-mexico,2014-06-29,2014,LAST_16,Netherlands,Mexico,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.55,0.2137,0.2363,3.08,1.15,0.55,1,0.4915,0.2366,0.2719,2.56,1.21,0.4915,1
wc2014-costa-rica-greece,2014-06-29,2014,LAST_16,Costa Rica,Greece,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4759,0.206,0.3181,3.52,1.41,0.4759,0,0.4396,0.2312,0.3292,2.87,1.39,0.4396,0
wc2014-france-nigeria,2014-06-30,2014,LAST_16,France,Nigeria,HOME,2,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7155,0.175,0.1095,2.86,0.82,0.7155,1,0.6074,0.2095,0.1832,2.41,0.98,0.6074,1
wc2014-germany-algeria,2014-06-30,2014,LAST_16,Germany,Algeria,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.67,0.208,0.122,3.12,0.92,0.67,1,0.5755,0.2326,0.1919,2.59,1.05,0.5755,1
wc2014-argentina-switzerland,2014-07-01,2014,LAST_16,Argentina,Switzerland,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6722,0.1918,0.136,2.88,1.03,0.6722,1,0.577,0.2213,0.2017,2.42,1.13,0.577,1
wc2014-belgium-united-states,2014-07-01,2014,LAST_16,Belgium,United States,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.5235,0.2351,0.2414,2.77,1.52,0.5235,1,0.473,0.2516,0.2755,2.34,1.47,0.473,1
wc2014-france-germany,2014-07-04,2014,QUARTER_FINAL,France,Germany,AWAY,0,1,0.355,0.29,0.355,1.35,1.35,0.355,1,0.6185,0.2083,0.1732,2.93,1.25,0.6185,0,0.5395,0.2328,0.2277,2.46,1.28,0.5395,0
wc2014-brazil-colombia,2014-07-04,2014,QUARTER_FINAL,Brazil,Colombia,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7165,0.1678,0.1157,2.86,0.91,0.7165,1,0.6081,0.2045,0.1875,2.41,1.04,0.6081,1
wc2014-argentina-belgium,2014-07-05,2014,QUARTER_FINAL,Argentina,Belgium,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4231,0.2623,0.3146,2.66,1.46,0.4231,1,0.4027,0.2706,0.3267,2.27,1.43,0.4027,1
wc2014-netherlands-costa-rica,2014-07-05,2014,QUARTER_FINAL,Netherlands,Costa Rica,DRAW,0,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.5176,0.2414,0.241,2.78,1.46,0.5176,0,0.4688,0.256,0.2752,2.35,1.43,0.4688,0
wc2014-brazil-germany,2014-07-08,2014,SEMI_FINAL,Brazil,Germany,AWAY,1,7,0.355,0.29,0.355,1.35,1.35,0.355,1,0.6697,0.1775,0.1528,2.92,1.34,0.6697,0,0.5753,0.2113,0.2135,2.45,1.34,0.5753,0
wc2014-netherlands-argentina,2014-07-09,2014,SEMI_FINAL,Netherlands,Argentina,DRAW,0,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3974,0.2896,0.313,2.43,1.42,0.3974,0,0.3847,0.2897,0.3256,2.11,1.4,0.3847,0
wc2014-germany-argentina,2014-07-13,2014,FINAL,Germany,Argentina,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3692,0.265,0.3658,2.55,1.53,0.3692,1,0.3649,0.2725,0.3626,2.19,1.48,0.3649,1
wc2018-russia-saudi-arabia,2018-06-14,2018,GROUP_STAGE,Russia,Saudi Arabia,HOME,5,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4958,0.2283,0.2759,2.95,1.7,0.4958,1,0.4536,0.2468,0.2996,2.47,1.59,0.4536,1
wc2018-egypt-uruguay,2018-06-15,2018,GROUP_STAGE,Egypt,Uruguay,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.332,0.2032,0.4648,2.21,1.76,0.4648,1,0.3389,0.2292,0.4318,1.95,1.64,0.4318,1
wc2018-morocco-ir-iran,2018-06-15,2018,GROUP_STAGE,Morocco,IR Iran,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4761,0.2364,0.2875,2.6,1.68,0.4761,0,0.4398,0.2525,0.3077,2.23,1.58,0.4398,0
wc2018-portugal-spain,2018-06-15,2018,GROUP_STAGE,Portugal,Spain,DRAW,3,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4358,0.2685,0.2957,2.73,1.32,0.4358,0,0.4116,0.275,0.3134,2.32,1.33,0.4116,0
wc2018-france-australia,2018-06-16,2018,GROUP_STAGE,France,Australia,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6931,0.182,0.1249,2.79,1.03,0.6931,1,0.5917,0.2144,0.1939,2.36,1.13,0.5917,1
wc2018-argentina-iceland,2018-06-16,2018,GROUP_STAGE,Argentina,Iceland,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.7769,0.1341,0.089,3.26,0.72,0.7769,0,0.6504,0.1809,0.1687,2.69,0.91,0.6504,0
wc2018-peru-denmark,2018-06-16,2018,GROUP_STAGE,Peru,Denmark,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3596,0.2436,0.3968,2.17,1.6,0.3968,1,0.3582,0.2575,0.3842,1.92,1.52,0.3842,1
wc2018-croatia-nigeria,2018-06-16,2018,GROUP_STAGE,Croatia,Nigeria,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6181,0.2357,0.1462,3.06,1.03,0.6181,1,0.5392,0.252,0.2088,2.55,1.13,0.5392,1
wc2018-costa-rica-serbia,2018-06-17,2018,GROUP_STAGE,Costa Rica,Serbia,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4579,0.2094,0.3327,3.69,1.52,0.4579,0,0.4271,0.2336,0.3393,2.99,1.47,0.4271,0
wc2018-germany-mexico,2018-06-17,2018,GROUP_STAGE,Germany,Mexico,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4754,0.2305,0.2941,3.39,1.49,0.4754,0,0.4393,0.2484,0.3123,2.78,1.45,0.4393,0
wc2018-brazil-switzerland,2018-06-17,2018,GROUP_STAGE,Brazil,Switzerland,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6971,0.1708,0.1321,2.82,1.02,0.6971,0,0.5945,0.2066,0.1989,2.38,1.12,0.5945,0
wc2018-sweden-korea-republic,2018-06-18,2018,GROUP_STAGE,Sweden,Korea Republic,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4783,0.2295,0.2922,2.83,1.84,0.4783,1,0.4413,0.2477,0.311,2.39,1.69,0.4413,1
wc2018-belgium-panama,2018-06-18,2018,GROUP_STAGE,Belgium,Panama,HOME,3,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7781,0.1326,0.0893,3.43,0.77,0.7781,1,0.6512,0.1798,0.169,2.81,0.94,0.6512,1
wc2018-tunisia-england,2018-06-18,2018,GROUP_STAGE,Tunisia,England,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2824,0.2022,0.5154,1.89,1.89,0.5154,1,0.3042,0.2285,0.4672,1.73,1.73,0.4672,1
wc2018-colombia-japan,2018-06-19,2018,GROUP_STAGE,Colombia,Japan,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5208,0.2153,0.2639,2.78,1.16,0.5208,0,0.4711,0.2377,0.2912,2.35,1.22,0.4711,0
wc2018-poland-senegal,2018-06-19,2018,GROUP_STAGE,Poland,Senegal,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4301,0.2417,0.3282,2.64,1.52,0.4301,0,0.4076,0.2562,0.3362,2.25,1.47,0.4076,0
wc2018-russia-egypt,2018-06-19,2018,GROUP_STAGE,Russia,Egypt,HOME,3,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5034,0.2157,0.2809,2.88,1.16,0.5034,1,0.4589,0.238,0.3031,2.42,1.22,0.4589,1
wc2018-portugal-morocco,2018-06-20,2018,GROUP_STAGE,Portugal,Morocco,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6447,0.2084,0.1469,2.86,0.97,0.6447,1,0.5578,0.2329,0.2093,2.41,1.08,0.5578,1
wc2018-uruguay-saudi-arabia,2018-06-20,2018,GROUP_STAGE,Uruguay,Saudi Arabia,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5015,0.2414,0.2571,2.93,1.6,0.5015,1,0.4576,0.256,0.2864,2.46,1.52,0.4576,1
wc2018-ir-iran-spain,2018-06-20,2018,GROUP_STAGE,IR Iran,Spain,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4295,0.2116,0.3589,3.6,1.62,0.4295,0,0.4072,0.2351,0.3577,2.93,1.54,0.4072,0
wc2018-denmark-australia,2018-06-21,2018,GROUP_STAGE,Denmark,Australia,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6719,0.1954,0.1327,2.71,1.1,0.6719,0,0.5769,0.2238,0.1993,2.3,1.17,0.5769,0
wc2018-france-peru,2018-06-21,2018,GROUP_STAGE,France,Peru,HOME,1,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6978,0.1745,0.1277,2.8,0.84,0.6978,1,0.595,0.2092,0.1958,2.37,0.99,0.595,1
wc2018-argentina-croatia,2018-06-21,2018,GROUP_STAGE,Argentina,Croatia,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6492,0.1936,0.1572,2.8,1.18,0.6492,0,0.561,0.2225,0.2165,2.37,1.23,0.561,0
wc2018-brazil-costa-rica,2018-06-22,2018,GROUP_STAGE,Brazil,Costa Rica,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.525,0.233,0.242,2.78,1.51,0.525,1,0.474,0.2501,0.2758,2.35,1.46,0.474,1
wc2018-nigeria-iceland,2018-06-22,2018,GROUP_STAGE,Nigeria,Iceland,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6791,0.1822,0.1387,2.86,0.88,0.6791,1,0.5819,0.2145,0.2035,2.41,1.02,0.5819,1
wc2018-serbia-switzerland,2018-06-22,2018,GROUP_STAGE,Serbia,Switzerland,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4019,0.272,0.3261,2.27,1.43,0.4019,0,0.3879,0.2774,0.3347,1.99,1.41,0.3879,0
wc2018-belgium-tunisia,2018-06-23,2018,GROUP_STAGE,Belgium,Tunisia,HOME,5,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7071,0.1741,0.1188,2.65,0.91,0.7071,1,0.6015,0.2089,0.1896,2.26,1.04,0.6015,1
wc2018-korea-republic-mexico,2018-06-23,2018,GROUP_STAGE,Korea Republic,Mexico,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.445,0.207,0.348,3.69,1.58,0.445,0,0.418,0.2319,0.35,2.99,1.51,0.418,0
wc2018-germany-sweden,2018-06-23,2018,GROUP_STAGE,Germany,Sweden,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.6153,0.2297,0.155,3.24,0.91,0.6153,1,0.5372,0.2478,0.2149,2.67,1.04,0.5372,1
wc2018-england-panama,2018-06-24,2018,GROUP_STAGE,England,Panama,HOME,6,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.7683,0.1353,0.0964,3.17,0.76,0.7683,1,0.6443,0.1817,0.1739,2.62,0.94,0.6443,1
wc2018-japan-senegal,2018-06-24,2018,GROUP_STAGE,Japan,Senegal,DRAW,2,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4224,0.2401,0.3375,2.54,1.52,0.4224,0,0.4022,0.2551,0.3427,2.18,1.47,0.4022,0
wc2018-poland-colombia,2018-06-24,2018,GROUP_STAGE,Poland,Colombia,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4061,0.2527,0.3412,2.41,1.56,0.4061,0,0.3908,0.2639,0.3453,2.09,1.5,0.3908,0
wc2018-saudi-arabia-egypt,2018-06-25,2018,GROUP_STAGE,Saudi Arabia,Egypt,HOME,2,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4746,0.2021,0.3233,3.65,1.46,0.4746,1,0.4388,0.2285,0.3328,2.96,1.43,0.4388,1
wc2018-uruguay-russia,2018-06-25,2018,GROUP_STAGE,Uruguay,Russia,HOME,3,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.5984,0.2491,0.1525,2.97,1.1,0.5984,1,0.5254,0.2614,0.2132,2.48,1.17,0.5254,1
wc2018-spain-morocco,2018-06-25,2018,GROUP_STAGE,Spain,Morocco,DRAW,2,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.6673,0.2,0.1327,2.8,0.88,0.6673,0,0.5736,0.227,0.1993,2.37,1.02,0.5736,0
wc2018-ir-iran-portugal,2018-06-25,2018,GROUP_STAGE,IR Iran,Portugal,DRAW,1,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4368,0.2087,0.3545,3.67,1.6,0.4368,0,0.4123,0.2331,0.3546,2.97,1.52,0.4123,0
wc2018-australia-peru,2018-06-26,2018,GROUP_STAGE,Australia,Peru,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4035,0.264,0.3325,2.26,1.45,0.4035,0,0.389,0.2718,0.3392,1.99,1.42,0.389,0
wc2018-denmark-france,2018-06-26,2018,GROUP_STAGE,Denmark,France,DRAW,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3984,0.2736,0.328,2.49,1.37,0.3984,0,0.3854,0.2785,0.336,2.15,1.36,0.3854,0
wc2018-iceland-croatia,2018-06-26,2018,GROUP_STAGE,Iceland,Croatia,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2429,0.22,0.5371,1.63,1.58,0.5371,1,0.2766,0.241,0.4824,1.55,1.51,0.4824,1
wc2018-nigeria-argentina,2018-06-26,2018,GROUP_STAGE,Nigeria,Argentina,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2598,0.1994,0.5408,1.78,1.91,0.5408,1,0.2884,0.2266,0.485,1.65,1.74,0.485,1
wc2018-korea-republic-germany,2018-06-27,2018,GROUP_STAGE,Korea Republic,Germany,HOME,2,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4335,0.2108,0.3557,3.68,1.71,0.4335,1,0.41,0.2346,0.3554,2.98,1.6,0.41,1
wc2018-mexico-sweden,2018-06-27,2018,GROUP_STAGE,Mexico,Sweden,AWAY,0,3,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.5705,0.232,0.1975,3.09,1.11,0.5705,0,0.5059,0.2494,0.2447,2.57,1.18,0.5059,0
wc2018-switzerland-costa-rica,2018-06-27,2018,GROUP_STAGE,Switzerland,Costa Rica,DRAW,2,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4905,0.2441,0.2654,2.72,1.61,0.4905,0,0.4499,0.2579,0.2922,2.31,1.53,0.4499,0
wc2018-serbia-brazil,2018-06-27,2018,GROUP_STAGE,Serbia,Brazil,AWAY,0,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.2382,0.2306,0.5312,1.49,1.98,0.5312,1,0.2733,0.2484,0.4783,1.45,1.79,0.4783,1
wc2018-japan-poland,2018-06-28,2018,GROUP_STAGE,Japan,Poland,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4481,0.2175,0.3344,2.62,1.45,0.4481,0,0.4202,0.2393,0.3405,2.24,1.42,0.4202,0
wc2018-senegal-colombia,2018-06-28,2018,GROUP_STAGE,Senegal,Colombia,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4243,0.2531,0.3226,2.64,1.52,0.4243,0,0.4035,0.2642,0.3323,2.25,1.47,0.4035,0
wc2018-england-belgium,2018-06-28,2018,GROUP_STAGE,England,Belgium,AWAY,0,1,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4193,0.2737,0.307,2.6,1.27,0.4193,0,0.4,0.2786,0.3213,2.23,1.29,0.4,0
wc2018-panama-tunisia,2018-06-28,2018,GROUP_STAGE,Panama,Tunisia,AWAY,1,2,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.3445,0.2554,0.4001,2.15,1.54,0.4001,1,0.3477,0.2658,0.3865,1.91,1.48,0.3865,1
wc2018-france-argentina,2018-06-30,2018,LAST_16,France,Argentina,HOME,4,3,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4308,0.2606,0.3086,2.69,1.4,0.4308,1,0.4081,0.2694,0.3225,2.29,1.39,0.4081,1
wc2018-uruguay-portugal,2018-06-30,2018,LAST_16,Uruguay,Portugal,HOME,2,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4197,0.2694,0.3109,2.78,1.56,0.4197,1,0.4003,0.2756,0.3241,2.35,1.5,0.4003,1
wc2018-spain-russia,2018-07-01,2018,LAST_16,Spain,Russia,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6975,0.1947,0.1078,2.74,0.78,0.6975,0,0.5948,0.2233,0.182,2.32,0.95,0.5948,0
wc2018-croatia-denmark,2018-07-01,2018,LAST_16,Croatia,Denmark,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4435,0.2669,0.2896,2.87,1.4,0.4435,0,0.417,0.2738,0.3092,2.41,1.39,0.417,0
wc2018-brazil-mexico,2018-07-02,2018,LAST_16,Brazil,Mexico,HOME,2,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.6985,0.168,0.1335,2.9,1.04,0.6985,1,0.5955,0.2046,0.2,2.44,1.13,0.5955,1
wc2018-belgium-japan,2018-07-02,2018,LAST_16,Belgium,Japan,HOME,3,2,0.355,0.29,0.355,1.35,1.35,0.355,0,0.7193,0.1641,0.1166,2.91,0.92,0.7193,1,0.61,0.2019,0.1881,2.44,1.05,0.61,1
wc2018-sweden-switzerland,2018-07-03,2018,LAST_16,Sweden,Switzerland,HOME,1,0,0.355,0.29,0.355,1.35,1.35,0.355,0,0.4045,0.2752,0.3203,2.27,1.42,0.4045,1,0.3897,0.2796,0.3307,1.99,1.4,0.3897,1
wc2018-colombia-england,2018-07-03,2018,LAST_16,Colombia,England,DRAW,1,1,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3369,0.2696,0.3935,2.07,1.61,0.3935,0,0.3423,0.2757,0.382,1.85,1.53,0.382,0
wc2018-uruguay-france,2018-07-06,2018,QUARTER_FINAL,Uruguay,France,AWAY,0,2,0.355,0.29,0.355,1.35,1.35,0.355,1,0.3509,0.2707,0.3784,2.35,1.59,0.3784,1,0.3521,0.2765,0.3714,2.05,1.52,0.3714,1
wc2018-brazil-belgium,2018-07-06,2018,QUARTER_FINAL,Brazil,Belgium,AWAY,1,2,0.355,0.29,0.355,1.35,1.35,0.355,1,0.451,0.2448,0.3042,2.68,1.5,0.451,0,0.4222,0.2584,0.3194,2.28,1.45,0.4222,0
wc2018-sweden-england,2018-07-07,2018,QUARTER_FINAL,Sweden,England,AWAY,0,2,0.355,0.29,0.355,1.35,1.35,0.355,1,0.336,0.2272,0.4368,2.14,1.37,0.4368,1,0.3417,0.246,0.4123,1.9,1.36,0.4123,1
wc2018-russia-croatia,2018-07-07,2018,QUARTER_FINAL,Russia,Croatia,DRAW,2,2,0.355,0.29,0.355,1.35,1.35,0.355,0,0.3365,0.2143,0.4492,2.2,1.53,0.4492,0,0.3421,0.237,0.4209,1.95,1.48,0.4209,0
