matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2006-croatia-australia,2006-06-22,2006,GROUP_STAGE,Croatia,Australia,DRAW,2,2,99,0.4725,0.2799,0.2475,1.6,1.1,0.4725,0,0.64,0.2245,0.1355,2.92,1.17,0.64,0,0.5898,0.2411,0.1691,2.52,1.15,0.5898,0
wc2006-saudi-arabia-spain,2006-06-23,2006,GROUP_STAGE,Saudi Arabia,Spain,AWAY,0,1,-352,0.0543,0.1769,0.7688,0.47,2.23,0.7688,1,0.4283,0.2141,0.3576,3.6,1.62,0.4283,0,0.3161,0.2029,0.481,2.66,1.8,0.481,1
wc2006-ukraine-tunisia,2006-06-23,2006,GROUP_STAGE,Ukraine,Tunisia,HOME,1,0,-145,0.2028,0.2687,0.5285,0.99,1.71,0.5285,0,0.4859,0.214,0.3001,2.85,1.42,0.4859,1,0.401,0.2304,0.3686,2.29,1.51,0.401,1
wc2006-togo-france,2006-06-23,2006,GROUP_STAGE,Togo,France,AWAY,0,2,-539,0.0199,0.1099,0.8702,0.3,2.7,0.8702,1,0.1615,0.1645,0.674,1.55,2.58,0.674,1,0.119,0.1481,0.7329,1.18,2.62,0.7329,1
wc2006-switzerland-korea-republic,2006-06-23,2006,GROUP_STAGE,Switzerland,Korea Republic,HOME,2,0,339,0.7552,0.184,0.0608,2.2,0.5,0.7552,1,0.4882,0.2486,0.2632,2.72,1.61,0.4882,1,0.5683,0.2292,0.2025,2.56,1.28,0.5683,1
wc2006-germany-sweden,2006-06-24,2006,LAST_16,Germany,Sweden,HOME,2,0,146,0.53,0.2683,0.2016,1.71,0.99,0.53,1,0.6208,0.2324,0.1468,3.29,0.91,0.6208,1,0.5936,0.2432,0.1632,2.82,0.93,0.5936,1
wc2006-argentina-mexico,2006-06-24,2006,LAST_16,Argentina,Mexico,HOME,2,1,119,0.4975,0.2754,0.2271,1.65,1.05,0.4975,1,0.6623,0.1931,0.1446,2.88,1.1,0.6623,1,0.6129,0.2178,0.1694,2.51,1.09,0.6129,1
wc2006-england-ecuador,2006-06-25,2006,LAST_16,England,Ecuador,HOME,1,0,218,0.6179,0.2427,0.1393,1.9,0.8,0.6179,1,0.712,0.1833,0.1047,2.87,0.75,0.712,1,0.6838,0.2011,0.1151,2.58,0.77,0.6838,1
wc2006-portugal-netherlands,2006-06-25,2006,LAST_16,Portugal,Netherlands,HOME,1,0,47,0.4099,0.2877,0.3023,1.47,1.23,0.4099,1,0.4377,0.2749,0.2874,2.65,1.32,0.4377,1,0.4294,0.2787,0.2919,2.3,1.29,0.4294,1
wc2006-italy-australia,2006-06-26,2006,LAST_16,Italy,Australia,HOME,1,0,159,0.5464,0.2643,0.1893,1.75,0.95,0.5464,1,0.6758,0.1988,0.1254,2.75,1.07,0.6758,1,0.637,0.2185,0.1446,2.45,1.03,0.637,1
wc2006-switzerland-ukraine,2006-06-26,2006,LAST_16,Switzerland,Ukraine,DRAW,0,0,339,0.7551,0.1841,0.0608,2.2,0.5,0.7551,0,0.5817,0.265,0.1533,2.73,0.96,0.5817,0,0.6337,0.2407,0.1256,2.57,0.82,0.6337,0
wc2006-brazil-ghana,2006-06-27,2006,LAST_16,Brazil,Ghana,HOME,3,0,280,0.6896,0.215,0.0954,2.05,0.65,0.6896,1,0.7832,0.1347,0.0821,3.52,0.77,0.7832,1,0.7551,0.1588,0.0861,3.08,0.73,0.7551,1
wc2006-spain-france,2006-06-27,2006,LAST_16,Spain,France,AWAY,1,3,-30,0.3209,0.2891,0.39,1.28,1.43,0.39,1,0.428,0.2743,0.2977,2.68,1.23,0.428,0,0.3959,0.2787,0.3254,2.26,1.29,0.3959,0
wc2006-germany-argentina,2006-06-30,2006,QUARTER_FINAL,Germany,Argentina,DRAW,1,1,-90,0.2564,0.2816,0.462,1.13,1.58,0.462,0,0.3667,0.2701,0.3632,2.55,1.53,0.3667,0,0.3336,0.2736,0.3928,2.12,1.54,0.3928,0
wc2006-italy-ukraine,2006-06-30,2006,QUARTER_FINAL,Italy,Ukraine,HOME,3,0,395,0.8123,0.1523,0.0354,2.34,0.36,0.8123,1,0.6943,0.1982,0.1075,2.9,0.78,0.6943,1,0.7297,0.1844,0.0859,2.73,0.65,0.7297,1
wc2006-england-portugal,2006-07-01,2006,QUARTER_FINAL,England,Portugal,DRAW,0,0,62,0.4284,0.286,0.2856,1.51,1.19,0.4284,0,0.5382,0.2339,0.2279,3.01,1.09,0.5382,0,0.5053,0.2495,0.2452,2.56,1.12,0.5053,0
wc2006-brazil-france,2006-07-01,2006,QUARTER_FINAL,Brazil,France,AWAY,0,1,-97,0.2496,0.2804,0.47,1.11,1.59,0.47,1,0.5273,0.222,0.2507,2.85,1.29,0.5273,0,0.444,0.2395,0.3165,2.33,1.38,0.444,0
wc2006-germany-italy,2006-07-04,2006,SEMI_FINAL,Germany,Italy,AWAY,0,2,0,0.3545,0.29,0.3554,1.35,1.35,0.3554,1,0.4165,0.2878,0.2957,2.76,1.37,0.4165,0,0.3979,0.2885,0.3136,2.34,1.36,0.3979,0
wc2006-portugal-france,2006-07-05,2006,SEMI_FINAL,Portugal,France,AWAY,0,1,-91,0.2557,0.2815,0.4629,1.12,1.58,0.4629,1,0.3997,0.2916,0.3087,2.41,1.31,0.3997,0,0.3565,0.2886,0.355,2.02,1.39,0.3565,0
wc2006-italy-france,2006-07-09,2006,FINAL,Italy,France,DRAW,1,1,-144,0.2028,0.2687,0.5286,0.99,1.71,0.5286,0,0.4353,0.2709,0.2938,2.67,1.22,0.4353,0,0.3656,0.2702,0.3642,2.17,1.37,0.3656,0
wc2010-south-africa-mexico,2010-06-11,2010,GROUP_STAGE,South Africa,Mexico,DRAW,1,1,-272,0.1001,0.2185,0.6815,0.67,2.03,0.6815,0,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3407,0.2121,0.4472,2.78,1.72,0.4472,0
wc2010-uruguay-france,2010-06-11,2010,GROUP_STAGE,Uruguay,France,DRAW,0,0,-243,0.1206,0.2321,0.6473,0.74,1.96,0.6473,0,0.3543,0.2666,0.3791,2.41,1.59,0.3791,0,0.2842,0.2563,0.4596,1.91,1.7,0.4596,0
wc2010-korea-republic-greece,2010-06-12,2010,GROUP_STAGE,Korea Republic,Greece,HOME,2,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4745,0.2077,0.3178,3.59,1.41,0.4745,1,0.4387,0.2324,0.3289,2.92,1.39,0.4387,1
wc2010-argentina-nigeria,2010-06-12,2010,GROUP_STAGE,Argentina,Nigeria,HOME,1,0,316,0.7308,0.1962,0.073,2.14,0.56,0.7308,1,0.7051,0.1812,0.1137,2.72,0.82,0.7051,1,0.7128,0.1857,0.1015,2.55,0.74,0.7128,1
wc2010-england-united-states,2010-06-12,2010,GROUP_STAGE,England,United States,DRAW,1,1,473,0.8522,0.1246,0.0232,2.53,0.3,0.8522,0,0.5232,0.2409,0.2359,2.87,1.45,0.5232,0,0.6219,0.206,0.1721,2.77,1.11,0.6219,0
wc2010-algeria-slovenia,2010-06-13,2010,GROUP_STAGE,Algeria,Slovenia,AWAY,0,1,191,0.585,0.2534,0.1616,1.83,0.87,0.585,0,0.6634,0.1984,0.1382,2.84,0.9,0.6634,0,0.6399,0.2149,0.1452,2.54,0.89,0.6399,0
wc2010-serbia-ghana,2010-06-13,2010,GROUP_STAGE,Serbia,Ghana,AWAY,0,1,47,0.4108,0.2877,0.3015,1.47,1.23,0.4108,0,0.7081,0.1726,0.1193,2.47,0.89,0.7081,0,0.6189,0.2071,0.174,2.17,0.99,0.6189,0
wc2010-germany-australia,2010-06-13,2010,GROUP_STAGE,Germany,Australia,HOME,4,0,159,0.5461,0.2643,0.1896,1.75,0.95,0.5461,1,0.6614,0.2112,0.1274,3.08,1.1,0.6614,1,0.6268,0.2271,0.1461,2.68,1.06,0.6268,1
wc2010-netherlands-denmark,2010-06-14,2010,GROUP_STAGE,Netherlands,Denmark,HOME,2,0,111,0.4883,0.2772,0.2346,1.63,1.07,0.4883,1,0.4851,0.2563,0.2586,2.93,1.28,0.4851,1,0.4861,0.2626,0.2514,2.54,1.22,0.4861,1
wc2010-japan-cameroon,2010-06-14,2010,GROUP_STAGE,Japan,Cameroon,HOME,1,0,183,0.5757,0.2562,0.1681,1.81,0.89,0.5757,1,0.5434,0.2471,0.2095,2.61,0.95,0.5434,1,0.5531,0.2498,0.1971,2.37,0.93,0.5531,1
wc2010-italy-paraguay,2010-06-14,2010,GROUP_STAGE,Italy,Paraguay,DRAW,1,1,204,0.6012,0.2483,0.1505,1.86,0.84,0.6012,0,0.7143,0.1788,0.1069,2.7,0.73,0.7143,0,0.6804,0.1997,0.12,2.45,0.76,0.6804,0
wc2010-new-zealand-slovakia,2010-06-15,2010,GROUP_STAGE,New Zealand,Slovakia,DRAW,1,1,79,0.4485,0.2836,0.268,1.55,1.15,0.4485,0,0.478,0.2033,0.3187,3.59,1.4,0.478,0,0.4692,0.2274,0.3035,2.98,1.33,0.4692,0
wc2010-c-te-divoire-portugal,2010-06-15,2010,GROUP_STAGE,Côte d'Ivoire,Portugal,DRAW,0,0,-449,0.0246,0.1305,0.845,0.3,2.47,0.845,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3123,0.1869,0.5009,2.66,1.86,0.5009,0
wc2010-brazil-korea-dpr,2010-06-15,2010,GROUP_STAGE,Brazil,Korea DPR,HOME,2,1,443,0.8432,0.1319,0.0249,2.46,0.3,0.8432,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6189,0.2058,0.1753,2.68,1.15,0.6189,1
wc2010-honduras-chile,2010-06-16,2010,GROUP_STAGE,Honduras,Chile,AWAY,0,1,-117,0.229,0.2759,0.4951,1.06,1.64,0.4951,1,0.2855,0.235,0.4795,1.85,1.47,0.4795,1,0.2685,0.2473,0.4842,1.61,1.52,0.4842,1
wc2010-spain-switzerland,2010-06-16,2010,GROUP_STAGE,Spain,Switzerland,AWAY,0,1,171,0.5607,0.2604,0.1788,1.78,0.92,0.5607,0,0.598,0.2252,0.1768,2.88,0.98,0.598,0,0.5868,0.2358,0.1774,2.55,0.96,0.5868,0
wc2010-south-africa-uruguay,2010-06-16,2010,GROUP_STAGE,South Africa,Uruguay,AWAY,0,3,-203,0.1513,0.2487,0.6,0.84,1.86,0.6,1,0.4454,0.213,0.3416,3.69,1.58,0.4454,0,0.3572,0.2237,0.4191,2.84,1.66,0.4191,1
wc2010-argentina-korea-republic,2010-06-17,2010,GROUP_STAGE,Argentina,Korea Republic,HOME,4,1,485,0.8555,0.1219,0.0226,2.56,0.3,0.8555,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.6237,0.2035,0.1728,2.78,1.11,0.6237,1
wc2010-greece-nigeria,2010-06-17,2010,GROUP_STAGE,Greece,Nigeria,HOME,2,1,-168,0.1811,0.2613,0.5576,0.93,1.77,0.5576,0,0.3901,0.2733,0.3366,2.44,1.52,0.3901,1,0.3274,0.2697,0.4029,1.99,1.6,0.4029,0
wc2010-france-mexico,2010-06-17,2010,GROUP_STAGE,France,Mexico,AWAY,0,2,174,0.5647,0.2593,0.1759,1.79,0.91,0.5647,0,0.6528,0.1967,0.1505,2.93,1.1,0.6528,0,0.6264,0.2155,0.1581,2.59,1.04,0.6264,0
wc2010-germany-serbia,2010-06-18,2010,GROUP_STAGE,Germany,Serbia,AWAY,0,1,184,0.5766,0.2559,0.1675,1.81,0.89,0.5766,0,0.6116,0.2186,0.1698,3.29,0.92,0.6116,0,0.6011,0.2298,0.1691,2.85,0.91,0.6011,0
wc2010-slovenia-united-states,2010-06-18,2010,GROUP_STAGE,Slovenia,United States,DRAW,2,2,-38,0.3122,0.2885,0.3993,1.26,1.44,0.3993,0,0.4427,0.2441,0.3132,2.7,2.07,0.4427,0,0.4035,0.2574,0.339,2.27,1.88,0.4035,0
wc2010-england-algeria,2010-06-18,2010,GROUP_STAGE,England,Algeria,DRAW,0,0,320,0.7353,0.194,0.0707,2.15,0.55,0.7353,0,0.681,0.1957,0.1233,2.71,0.9,0.681,0,0.6973,0.1952,0.1075,2.54,0.79,0.6973,0
wc2010-netherlands-japan,2010-06-19,2010,GROUP_STAGE,Netherlands,Japan,HOME,1,0,88,0.4597,0.282,0.2583,1.57,1.13,0.4597,1,0.6371,0.2227,0.1402,2.77,0.99,0.6371,1,0.5839,0.2405,0.1756,2.41,1.03,0.5839,1
wc2010-ghana-australia,2010-06-19,2010,GROUP_STAGE,Ghana,Australia,DRAW,1,1,-72,0.2748,0.2846,0.4406,1.17,1.53,0.4406,0,0.3464,0.2734,0.3802,2.15,1.67,0.3802,0,0.3249,0.2768,0.3983,1.86,1.63,0.3983,0
wc2010-cameroon-denmark,2010-06-19,2010,GROUP_STAGE,Cameroon,Denmark,AWAY,1,2,-160,0.189,0.2641,0.5469,0.95,1.75,0.5469,1,0.2916,0.2279,0.4805,1.95,1.69,0.4805,1,0.2608,0.2388,0.5004,1.65,1.71,0.5004,1
wc2010-slovakia-paraguay,2010-06-20,2010,GROUP_STAGE,Slovakia,Paraguay,AWAY,0,2,-191,0.1617,0.2534,0.5849,0.87,1.83,0.5849,1,0.4256,0.289,0.2854,2.47,1.4,0.4256,0,0.3464,0.2783,0.3752,1.99,1.53,0.3752,1
wc2010-italy-new-zealand,2010-06-20,2010,GROUP_STAGE,Italy,New Zealand,DRAW,1,1,316,0.7309,0.1961,0.0729,2.14,0.56,0.7309,0,0.5233,0.2407,0.236,2.87,1.44,0.5233,0,0.5856,0.2273,0.1871,2.65,1.18,0.5856,0
wc2010-brazil-c-te-divoire,2010-06-20,2010,GROUP_STAGE,Brazil,Côte d'Ivoire,HOME,3,1,443,0.8432,0.1319,0.0249,2.46,0.3,0.8432,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6189,0.2058,0.1753,2.68,1.15,0.6189,1
wc2010-portugal-korea-dpr,2010-06-21,2010,GROUP_STAGE,Portugal,Korea DPR,HOME,7,0,449,0.845,0.1304,0.0246,2.47,0.3,0.845,1,0.5191,0.2416,0.2393,2.85,1.46,0.5191,1,0.6169,0.2082,0.1749,2.74,1.11,0.6169,1
wc2010-chile-switzerland,2010-06-21,2010,GROUP_STAGE,Chile,Switzerland,HOME,1,0,-224,0.1345,0.2402,0.6253,0.79,1.91,0.6253,0,0.3671,0.2215,0.4114,2.39,1.59,0.4114,0,0.2973,0.2271,0.4756,1.91,1.69,0.4756,0
wc2010-spain-honduras,2010-06-21,2010,GROUP_STAGE,Spain,Honduras,HOME,2,0,513,0.8632,0.1156,0.0212,2.63,0.3,0.8632,1,0.7818,0.1376,0.0806,3.26,0.88,0.7818,1,0.8062,0.131,0.0628,3.07,0.71,0.8062,1
wc2010-mexico-uruguay,2010-06-22,2010,GROUP_STAGE,Mexico,Uruguay,AWAY,0,1,69,0.4368,0.285,0.2781,1.52,1.18,0.4368,0,0.4499,0.2465,0.3036,3.06,1.55,0.4499,0,0.446,0.2581,0.296,2.6,1.44,0.446,0
wc2010-france-south-africa,2010-06-22,2010,GROUP_STAGE,France,South Africa,AWAY,1,2,447,0.8443,0.131,0.0247,2.47,0.3,0.8443,0,0.5234,0.2399,0.2367,2.87,1.46,0.5234,0,0.6197,0.2072,0.1731,2.75,1.11,0.6197,0
wc2010-nigeria-korea-republic,2010-06-22,2010,GROUP_STAGE,Nigeria,Korea Republic,DRAW,2,2,168,0.5579,0.2612,0.1809,1.77,0.93,0.5579,0,0.4919,0.2314,0.2767,2.95,1.74,0.4919,0,0.5117,0.2403,0.248,2.6,1.5,0.5117,0
wc2010-greece-argentina,2010-06-22,2010,GROUP_STAGE,Greece,Argentina,AWAY,0,2,-485,0.0226,0.1219,0.8555,0.3,2.56,0.8555,1,0.2047,0.2044,0.5909,1.46,1.82,0.5909,1,0.1501,0.1796,0.6703,1.11,2.04,0.6703,1
wc2010-slovenia-england,2010-06-23,2010,GROUP_STAGE,Slovenia,England,AWAY,0,1,-511,0.0213,0.116,0.8628,0.3,2.63,0.8628,1,0.2046,0.1928,0.6026,1.42,1.58,0.6026,1,0.1496,0.1698,0.6807,1.08,1.89,0.6807,1
wc2010-united-states-algeria,2010-06-23,2010,GROUP_STAGE,United States,Algeria,HOME,1,0,-153,0.1953,0.2663,0.5384,0.97,1.73,0.5384,0,0.4628,0.2058,0.3314,3.65,1.51,0.4628,1,0.3826,0.224,0.3935,2.85,1.58,0.3935,0
wc2010-ghana-germany,2010-06-23,2010,GROUP_STAGE,Ghana,Germany,AWAY,0,1,-231,0.1294,0.2373,0.6332,0.77,1.93,0.6332,1,0.2189,0.214,0.5671,1.67,1.99,0.5671,1,0.1921,0.221,0.5869,1.4,1.97,0.5869,1
wc2010-australia-serbia,2010-06-23,2010,GROUP_STAGE,Australia,Serbia,HOME,2,1,25,0.3844,0.2894,0.3263,1.41,1.29,0.3844,1,0.4093,0.2625,0.3282,2.36,1.45,0.4093,1,0.4018,0.2706,0.3276,2.08,1.4,0.4018,1
wc2010-paraguay-new-zealand,2010-06-24,2010,GROUP_STAGE,Paraguay,New Zealand,DRAW,0,0,112,0.4892,0.277,0.2338,1.63,1.07,0.4892,0,0.4756,0.2455,0.2789,2.81,1.7,0.4756,0,0.4797,0.255,0.2654,2.46,1.51,0.4797,0
wc2010-slovakia-italy,2010-06-24,2010,GROUP_STAGE,Slovakia,Italy,HOME,3,2,-395,0.0355,0.1524,0.8121,0.36,2.34,0.8121,0,0.2391,0.2224,0.5385,1.68,1.49,0.5385,0,0.178,0.2014,0.6206,1.28,1.74,0.6206,0
wc2010-denmark-japan,2010-06-24,2010,GROUP_STAGE,Denmark,Japan,AWAY,1,3,-23,0.3285,0.2895,0.3821,1.29,1.41,0.3821,1,0.614,0.2315,0.1545,2.86,1.06,0.614,0,0.5284,0.2489,0.2228,2.39,1.16,0.5284,0
wc2010-cameroon-netherlands,2010-06-24,2010,GROUP_STAGE,Cameroon,Netherlands,AWAY,1,2,-271,0.1011,0.2192,0.6798,0.67,2.03,0.6798,1,0.2586,0.2357,0.5057,1.68,1.87,0.5057,1,0.2114,0.2308,0.5579,1.38,1.92,0.5579,1
wc2010-portugal-brazil,2010-06-25,2010,GROUP_STAGE,Portugal,Brazil,DRAW,0,0,6,0.362,0.29,0.3481,1.37,1.34,0.362,0,0.3553,0.2741,0.3706,2.22,1.41,0.3706,0,0.3573,0.2789,0.3639,1.96,1.39,0.3639,0
wc2010-korea-dpr-c-te-divoire,2010-06-25,2010,GROUP_STAGE,Korea DPR,Côte d'Ivoire,AWAY,0,3,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4862,0.2172,0.2966,3.6,1.75,0.4862,0,0.4469,0.239,0.3141,2.93,1.63,0.4469,0
wc2010-chile-spain,2010-06-25,2010,GROUP_STAGE,Chile,Spain,AWAY,1,2,-395,0.0354,0.1523,0.8123,0.36,2.34,0.8123,1,0.2923,0.2131,0.4946,1.89,1.75,0.4946,1,0.2152,0.1949,0.5899,1.43,1.93,0.5899,1
wc2010-switzerland-honduras,2010-06-25,2010,GROUP_STAGE,Switzerland,Honduras,DRAW,0,0,342,0.7584,0.1824,0.0592,2.2,0.5,0.7584,0,0.7564,0.1491,0.0945,3.02,1.08,0.7564,0,0.757,0.1591,0.0839,2.78,0.9,0.757,0
wc2010-uruguay-korea-republic,2010-06-26,2010,LAST_16,Uruguay,Korea Republic,HOME,2,1,296,0.7088,0.2065,0.0847,2.09,0.61,0.7088,1,0.4969,0.248,0.2551,2.85,1.6,0.4969,1,0.5605,0.2356,0.204,2.62,1.3,0.5605,1
wc2010-united-states-ghana,2010-06-26,2010,LAST_16,United States,Ghana,AWAY,1,2,-125,0.2209,0.2739,0.5052,1.04,1.66,0.5052,1,0.4904,0.2136,0.296,3.57,1.39,0.4904,0,0.4095,0.2317,0.3588,2.81,1.47,0.4095,0
wc2010-germany-england,2010-06-27,2010,LAST_16,Germany,England,HOME,4,1,-116,0.2297,0.2761,0.4942,1.06,1.64,0.4942,0,0.4125,0.2895,0.298,2.76,1.37,0.4125,1,0.3577,0.2855,0.3569,2.25,1.45,0.3577,1
wc2010-argentina-mexico,2010-06-27,2010,LAST_16,Argentina,Mexico,HOME,3,1,119,0.4975,0.2754,0.2271,1.65,1.05,0.4975,1,0.6623,0.1931,0.1446,2.88,1.1,0.6623,1,0.6129,0.2178,0.1694,2.51,1.09,0.6129,1
wc2010-netherlands-slovakia,2010-06-28,2010,LAST_16,Netherlands,Slovakia,HOME,2,1,402,0.819,0.1483,0.0327,2.36,0.35,0.819,1,0.7439,0.1603,0.0958,2.88,0.79,0.7439,1,0.7664,0.1567,0.0769,2.72,0.66,0.7664,1
wc2010-brazil-chile,2010-06-28,2010,LAST_16,Brazil,Chile,HOME,3,0,329,0.7442,0.1896,0.0662,2.17,0.53,0.7442,1,0.7232,0.1782,0.0986,2.78,0.8,0.7232,1,0.7295,0.1816,0.0889,2.6,0.72,0.7295,1
wc2010-paraguay-japan,2010-06-29,2010,LAST_16,Paraguay,Japan,DRAW,0,0,-123,0.2232,0.2744,0.5024,1.04,1.66,0.5024,0,0.3505,0.2735,0.376,2.14,1.46,0.376,0,0.3123,0.2738,0.4139,1.81,1.52,0.4139,0
wc2010-spain-portugal,2010-06-29,2010,LAST_16,Spain,Portugal,HOME,1,0,61,0.4266,0.2862,0.2872,1.5,1.2,0.4266,1,0.5045,0.2593,0.2362,2.98,1.1,0.5045,1,0.4811,0.2674,0.2515,2.54,1.13,0.4811,1
wc2010-netherlands-brazil,2010-07-02,2010,QUARTER_FINAL,Netherlands,Brazil,HOME,2,1,-41,0.3088,0.2883,0.4029,1.25,1.45,0.4029,0,0.3619,0.2716,0.3665,2.38,1.41,0.3665,0,0.346,0.2766,0.3774,2.04,1.42,0.3774,0
wc2010-uruguay-ghana,2010-07-02,2010,QUARTER_FINAL,Uruguay,Ghana,DRAW,1,1,133,0.5145,0.2719,0.2136,1.68,1.02,0.5145,0,0.7547,0.1477,0.0976,3.05,0.88,0.7547,0,0.6826,0.185,0.1324,2.64,0.92,0.6826,0
wc2010-argentina-germany,2010-07-03,2010,QUARTER_FINAL,Argentina,Germany,AWAY,0,4,90,0.462,0.2816,0.2564,1.58,1.13,0.462,0,0.6187,0.2065,0.1748,2.87,1.36,0.6187,0,0.5717,0.229,0.1993,2.48,1.29,0.5717,0
wc2010-paraguay-spain,2010-07-03,2010,QUARTER_FINAL,Paraguay,Spain,AWAY,0,1,-319,0.0717,0.195,0.7333,0.55,2.15,0.7333,1,0.2388,0.2481,0.5131,1.52,1.67,0.5131,1,0.1887,0.2322,0.5792,1.23,1.81,0.5792,1
wc2010-uruguay-netherlands,2010-07-06,2010,SEMI_FINAL,Uruguay,Netherlands,AWAY,2,3,-106,0.2405,0.2785,0.481,1.09,1.61,0.481,1,0.399,0.2748,0.3262,2.72,1.63,0.399,0,0.3515,0.2759,0.3726,2.23,1.63,0.3726,1
wc2010-germany-spain,2010-07-07,2010,SEMI_FINAL,Germany,Spain,AWAY,0,1,-115,0.2312,0.2764,0.4924,1.06,1.64,0.4924,1,0.4168,0.2874,0.2958,2.76,1.42,0.4168,0,0.3611,0.2841,0.3548,2.25,1.49,0.3611,0
wc2010-netherlands-spain,2010-07-11,2010,FINAL,Netherlands,Spain,AWAY,0,1,-107,0.2386,0.2781,0.4833,1.08,1.62,0.4833,1,0.4349,0.2847,0.2804,2.68,1.3,0.4349,0,0.376,0.2827,0.3413,2.2,1.4,0.376,0
wc2014-brazil-croatia,2014-06-12,2014,GROUP_STAGE,Brazil,Croatia,HOME,3,1,109,0.4847,0.2778,0.2375,1.62,1.08,0.4847,1,0.6754,0.178,0.1466,2.81,1.21,0.6754,1,0.6182,0.2079,0.1739,2.45,1.17,0.6182,1
wc2014-mexico-cameroon,2014-06-13,2014,GROUP_STAGE,Mexico,Cameroon,HOME,1,0,235,0.6375,0.2358,0.1267,1.94,0.76,0.6375,1,0.675,0.2072,0.1178,2.93,0.89,0.675,1,0.6637,0.2158,0.1205,2.63,0.85,0.6637,1
wc2014-spain-netherlands,2014-06-13,2014,GROUP_STAGE,Spain,Netherlands,AWAY,1,5,108,0.4835,0.278,0.2385,1.62,1.08,0.4835,0,0.4665,0.2626,0.2709,2.82,1.24,0.4665,0,0.4716,0.2672,0.2612,2.46,1.19,0.4716,0
wc2014-chile-australia,2014-06-13,2014,GROUP_STAGE,Chile,Australia,HOME,3,1,-122,0.2248,0.2748,0.5004,1.05,1.65,0.5004,0,0.5015,0.2127,0.2858,2.92,1.41,0.5015,1,0.4185,0.2313,0.3502,2.36,1.48,0.4185,1
wc2014-colombia-greece,2014-06-14,2014,GROUP_STAGE,Colombia,Greece,HOME,3,0,402,0.819,0.1483,0.0327,2.35,0.35,0.819,1,0.679,0.1964,0.1246,2.53,0.92,0.679,1,0.721,0.182,0.097,2.48,0.75,0.721,1
wc2014-uruguay-costa-rica,2014-06-14,2014,GROUP_STAGE,Uruguay,Costa Rica,AWAY,1,3,296,0.7089,0.2065,0.0847,2.09,0.61,0.7089,0,0.4996,0.2453,0.2551,2.93,1.6,0.4996,0,0.5624,0.2337,0.204,2.68,1.3,0.5624,0
wc2014-england-italy,2014-06-14,2014,GROUP_STAGE,England,Italy,AWAY,1,2,116,0.4939,0.2761,0.23,1.64,1.06,0.4939,0,0.4506,0.265,0.2844,2.78,1.25,0.4506,0,0.4636,0.2683,0.2681,2.44,1.19,0.4636,0
wc2014-c-te-divoire-japan,2014-06-14,2014,GROUP_STAGE,Côte d'Ivoire,Japan,HOME,2,1,-314,0.0744,0.1975,0.7281,0.57,2.13,0.7281,0,0.4562,0.2107,0.3331,3.65,1.55,0.4562,1,0.3417,0.2067,0.4516,2.72,1.73,0.4516,0
wc2014-switzerland-ecuador,2014-06-15,2014,GROUP_STAGE,Switzerland,Ecuador,HOME,2,1,46,0.4091,0.2878,0.3031,1.47,1.23,0.4091,1,0.6561,0.2197,0.1242,2.55,0.9,0.6561,1,0.582,0.2401,0.1779,2.22,1,0.582,1
wc2014-france-honduras,2014-06-15,2014,GROUP_STAGE,France,Honduras,HOME,3,0,543,0.8711,0.1092,0.0197,2.71,0.3,0.8711,1,0.7885,0.1334,0.0781,3.42,0.89,0.7885,1,0.8133,0.1261,0.0606,3.21,0.71,0.8133,1
wc2014-argentina-bosnia-and-herzegovina,2014-06-15,2014,GROUP_STAGE,Argentina,Bosnia and Herzegovina,HOME,2,1,379,0.7964,0.1616,0.042,2.3,0.4,0.7964,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.606,0.2154,0.1786,2.7,1.14,0.606,1
wc2014-germany-portugal,2014-06-16,2014,GROUP_STAGE,Germany,Portugal,HOME,4,0,-54,0.2944,0.287,0.4186,1.21,1.49,0.4186,0,0.4539,0.2608,0.2853,3.09,1.33,0.4539,1,0.4061,0.2687,0.3253,2.53,1.38,0.4061,1
wc2014-ir-iran-nigeria,2014-06-16,2014,GROUP_STAGE,IR Iran,Nigeria,DRAW,0,0,-168,0.1811,0.2613,0.5576,0.93,1.77,0.5576,0,0.4611,0.2044,0.3345,3.65,1.51,0.4611,0,0.3771,0.2215,0.4014,2.83,1.59,0.4014,0
