matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2006-japan-brazil,2006-06-22,2006,GROUP_STAGE,Japan,Brazil,AWAY,1,4,-156,0.1925,0.2653,0.5422,0.96,1.74,0.5422,1,0.2161,0.2094,0.5745,1.44,2.25,0.5745,1,0.209,0.2262,0.5648,1.3,2.1,0.5648,1
wc2006-croatia-australia,2006-06-22,2006,GROUP_STAGE,Croatia,Australia,DRAW,2,2,99,0.4725,0.2799,0.2475,1.6,1.1,0.4725,0,0.64,0.2245,0.1355,2.92,1.17,0.64,0,0.5898,0.2411,0.1691,2.52,1.15,0.5898,0
wc2006-saudi-arabia-spain,2006-06-23,2006,GROUP_STAGE,Saudi Arabia,Spain,AWAY,0,1,-357,0.0517,0.1739,0.7744,0.46,2.24,0.7744,1,0.4283,0.2141,0.3576,3.6,1.62,0.4283,0,0.3153,0.202,0.4826,2.66,1.81,0.4826,1
wc2006-ukraine-tunisia,2006-06-23,2006,GROUP_STAGE,Ukraine,Tunisia,HOME,1,0,-147,0.2008,0.268,0.5312,0.98,1.72,0.5312,0,0.4859,0.214,0.3001,2.85,1.42,0.4859,1,0.4004,0.2302,0.3694,2.29,1.51,0.4004,1
wc2006-togo-france,2006-06-23,2006,GROUP_STAGE,Togo,France,AWAY,0,2,-543,0.0197,0.1092,0.8711,0.3,2.71,0.8711,1,0.1615,0.1645,0.674,1.55,2.58,0.674,1,0.119,0.1479,0.7331,1.18,2.62,0.7331,1
wc2006-switzerland-korea-republic,2006-06-23,2006,GROUP_STAGE,Switzerland,Korea Republic,HOME,2,0,344,0.7607,0.1812,0.0581,2.21,0.49,0.7607,1,0.4882,0.2486,0.2632,2.72,1.61,0.4882,1,0.57,0.2284,0.2017,2.57,1.27,0.57,1
wc2006-germany-sweden,2006-06-24,2006,LAST_16,Germany,Sweden,HOME,2,0,148,0.5327,0.2677,0.1996,1.72,0.98,0.5327,1,0.6208,0.2324,0.1468,3.29,0.91,0.6208,1,0.5944,0.243,0.1626,2.82,0.93,0.5944,1
wc2006-argentina-mexico,2006-06-24,2006,LAST_16,Argentina,Mexico,HOME,2,1,102,0.476,0.2794,0.2446,1.6,1.1,0.476,1,0.6623,0.1931,0.1446,2.88,1.1,0.6623,1,0.6064,0.219,0.1746,2.5,1.1,0.6064,1
wc2006-england-ecuador,2006-06-25,2006,LAST_16,England,Ecuador,HOME,1,0,204,0.6014,0.2483,0.1504,1.86,0.84,0.6014,1,0.712,0.1833,0.1047,2.87,0.75,0.712,1,0.6788,0.2028,0.1184,2.57,0.78,0.6788,1
wc2006-portugal-netherlands,2006-06-25,2006,LAST_16,Portugal,Netherlands,HOME,1,0,48,0.4108,0.2877,0.3016,1.47,1.23,0.4108,1,0.4377,0.2749,0.2874,2.65,1.32,0.4377,1,0.4296,0.2787,0.2917,2.3,1.29,0.4296,1
wc2006-italy-australia,2006-06-26,2006,LAST_16,Italy,Australia,HOME,1,0,160,0.5475,0.264,0.1885,1.75,0.95,0.5475,1,0.6758,0.1988,0.1254,2.75,1.07,0.6758,1,0.6373,0.2184,0.1443,2.45,1.03,0.6373,1
wc2006-switzerland-ukraine,2006-06-26,2006,LAST_16,Switzerland,Ukraine,DRAW,0,0,344,0.7606,0.1812,0.0582,2.21,0.49,0.7606,0,0.5817,0.265,0.1533,2.73,0.96,0.5817,0,0.6354,0.2399,0.1248,2.57,0.82,0.6354,0
wc2006-brazil-ghana,2006-06-27,2006,LAST_16,Brazil,Ghana,HOME,3,0,298,0.7102,0.2059,0.0839,2.09,0.61,0.7102,1,0.7832,0.1347,0.0821,3.52,0.77,0.7832,1,0.7613,0.1561,0.0826,3.09,0.72,0.7613,1
wc2006-spain-france,2006-06-27,2006,LAST_16,Spain,France,AWAY,1,3,-26,0.3259,0.2893,0.3848,1.29,1.41,0.3848,1,0.428,0.2743,0.2977,2.68,1.23,0.428,0,0.3974,0.2788,0.3238,2.26,1.29,0.3974,0
wc2006-germany-argentina,2006-06-30,2006,QUARTER_FINAL,Germany,Argentina,DRAW,1,1,-89,0.2573,0.2818,0.4609,1.13,1.57,0.4609,0,0.3667,0.2701,0.3632,2.55,1.53,0.3667,0,0.3339,0.2736,0.3925,2.12,1.54,0.3925,0
wc2006-italy-ukraine,2006-06-30,2006,QUARTER_FINAL,Italy,Ukraine,HOME,3,0,401,0.8181,0.1488,0.0331,2.35,0.35,0.8181,1,0.6943,0.1982,0.1075,2.9,0.78,0.6943,1,0.7314,0.1834,0.0852,2.74,0.65,0.7314,1
wc2006-england-portugal,2006-07-01,2006,QUARTER_FINAL,England,Portugal,DRAW,0,0,46,0.4091,0.2878,0.3031,1.47,1.23,0.4091,0,0.5382,0.2339,0.2279,3.01,1.09,0.5382,0,0.4995,0.2501,0.2505,2.55,1.13,0.4995,0
wc2006-brazil-france,2006-07-01,2006,QUARTER_FINAL,Brazil,France,AWAY,0,1,-68,0.2791,0.2852,0.4357,1.18,1.52,0.4357,1,0.5273,0.222,0.2507,2.85,1.29,0.5273,0,0.4528,0.241,0.3062,2.35,1.36,0.4528,0
wc2006-germany-italy,2006-07-04,2006,SEMI_FINAL,Germany,Italy,AWAY,0,2,0,0.3545,0.29,0.3554,1.35,1.35,0.3554,1,0.4165,0.2878,0.2957,2.76,1.37,0.4165,0,0.3979,0.2885,0.3136,2.34,1.36,0.3979,0
wc2006-portugal-france,2006-07-05,2006,SEMI_FINAL,Portugal,France,AWAY,0,1,-87,0.2592,0.2821,0.4587,1.13,1.57,0.4587,1,0.3997,0.2916,0.3087,2.41,1.31,0.3997,0,0.3576,0.2888,0.3537,2.03,1.39,0.3576,0
wc2006-italy-france,2006-07-09,2006,FINAL,Italy,France,DRAW,1,1,-142,0.2052,0.2694,0.5254,1,1.7,0.5254,0,0.4353,0.2709,0.2938,2.67,1.22,0.4353,0,0.3663,0.2704,0.3633,2.17,1.37,0.3663,0
wc2010-south-africa-mexico,2010-06-11,2010,GROUP_STAGE,South Africa,Mexico,DRAW,1,1,-294,0.0864,0.2079,0.7057,0.62,2.08,0.7057,0,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3366,0.209,0.4545,2.77,1.73,0.4545,0
wc2010-uruguay-france,2010-06-11,2010,GROUP_STAGE,Uruguay,France,DRAW,0,0,-242,0.1214,0.2326,0.646,0.75,1.95,0.646,0,0.3543,0.2666,0.3791,2.41,1.59,0.3791,0,0.2844,0.2564,0.4592,1.91,1.7,0.4592,0
wc2010-korea-republic-greece,2010-06-12,2010,GROUP_STAGE,Korea Republic,Greece,HOME,2,0,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,1,0.4745,0.2077,0.3178,3.59,1.41,0.4745,1,0.4387,0.2324,0.3289,2.92,1.39,0.4387,1
wc2010-argentina-nigeria,2010-06-12,2010,GROUP_STAGE,Argentina,Nigeria,HOME,1,0,319,0.7336,0.1949,0.0716,2.15,0.55,0.7336,1,0.7051,0.1812,0.1137,2.72,0.82,0.7051,1,0.7137,0.1853,0.1011,2.55,0.74,0.7137,1
wc2010-england-united-states,2010-06-12,2010,GROUP_STAGE,England,United States,DRAW,1,1,463,0.8493,0.1269,0.0238,2.51,0.3,0.8493,0,0.5232,0.2409,0.2359,2.87,1.45,0.5232,0,0.621,0.2067,0.1723,2.76,1.11,0.621,0
wc2010-algeria-slovenia,2010-06-13,2010,GROUP_STAGE,Algeria,Slovenia,AWAY,0,1,194,0.5885,0.2523,0.1592,1.83,0.87,0.5885,0,0.6634,0.1984,0.1382,2.84,0.9,0.6634,0,0.6409,0.2146,0.1445,2.54,0.89,0.6409,0
wc2010-serbia-ghana,2010-06-13,2010,GROUP_STAGE,Serbia,Ghana,AWAY,0,1,37,0.3985,0.2886,0.3129,1.44,1.26,0.3985,0,0.7081,0.1726,0.1193,2.47,0.89,0.7081,0,0.6152,0.2074,0.1774,2.16,1,0.6152,0
wc2010-germany-australia,2010-06-13,2010,GROUP_STAGE,Germany,Australia,HOME,4,0,160,0.5472,0.264,0.1888,1.75,0.95,0.5472,1,0.6614,0.2112,0.1274,3.08,1.1,0.6614,1,0.6271,0.227,0.1458,2.68,1.06,0.6271,1
wc2010-netherlands-denmark,2010-06-14,2010,GROUP_STAGE,Netherlands,Denmark,HOME,2,0,113,0.4903,0.2768,0.2329,1.63,1.07,0.4903,1,0.4851,0.2563,0.2586,2.93,1.28,0.4851,1,0.4867,0.2624,0.2509,2.54,1.22,0.4867,1
wc2010-japan-cameroon,2010-06-14,2010,GROUP_STAGE,Japan,Cameroon,HOME,1,0,186,0.5791,0.2552,0.1657,1.81,0.89,0.5791,1,0.5434,0.2471,0.2095,2.61,0.95,0.5434,1,0.5541,0.2495,0.1964,2.37,0.93,0.5541,1
wc2010-italy-paraguay,2010-06-14,2010,GROUP_STAGE,Italy,Paraguay,DRAW,1,1,202,0.5991,0.249,0.1519,1.86,0.84,0.5991,0,0.7143,0.1788,0.1069,2.7,0.73,0.7143,0,0.6797,0.1999,0.1204,2.45,0.76,0.6797,0
wc2010-new-zealand-slovakia,2010-06-15,2010,GROUP_STAGE,New Zealand,Slovakia,DRAW,1,1,80,0.4499,0.2834,0.2667,1.55,1.15,0.4499,0,0.478,0.2033,0.3187,3.59,1.4,0.478,0,0.4696,0.2273,0.3031,2.98,1.33,0.4696,0
wc2010-c-te-divoire-portugal,2010-06-15,2010,GROUP_STAGE,Côte d'Ivoire,Portugal,DRAW,0,0,-456,0.0242,0.1288,0.847,0.3,2.49,0.847,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,0,0.3122,0.1863,0.5015,2.66,1.87,0.5015,0
wc2010-brazil-korea-dpr,2010-06-15,2010,GROUP_STAGE,Brazil,Korea DPR,HOME,2,1,475,0.8527,0.1242,0.0231,2.54,0.3,0.8527,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6217,0.2035,0.1748,2.71,1.15,0.6217,1
wc2010-honduras-chile,2010-06-16,2010,GROUP_STAGE,Honduras,Chile,AWAY,0,1,-119,0.2273,0.2755,0.4972,1.05,1.65,0.4972,1,0.2855,0.235,0.4795,1.85,1.47,0.4795,1,0.268,0.2472,0.4848,1.61,1.52,0.4848,1
wc2010-spain-switzerland,2010-06-16,2010,GROUP_STAGE,Spain,Switzerland,AWAY,0,1,173,0.5639,0.2596,0.1766,1.78,0.92,0.5639,0,0.598,0.2252,0.1768,2.88,0.98,0.598,0,0.5878,0.2355,0.1767,2.55,0.96,0.5878,0
wc2010-south-africa-uruguay,2010-06-16,2010,GROUP_STAGE,South Africa,Uruguay,AWAY,0,3,-206,0.1488,0.2475,0.6037,0.83,1.87,0.6037,1,0.4454,0.213,0.3416,3.69,1.58,0.4454,0,0.3564,0.2234,0.4202,2.83,1.67,0.4202,1
wc2010-argentina-korea-republic,2010-06-17,2010,GROUP_STAGE,Argentina,Korea Republic,HOME,4,1,490,0.857,0.1207,0.0223,2.57,0.3,0.857,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.6242,0.2032,0.1727,2.78,1.11,0.6242,1
wc2010-greece-nigeria,2010-06-17,2010,GROUP_STAGE,Greece,Nigeria,HOME,2,1,-171,0.1788,0.2604,0.5608,0.92,1.78,0.5608,0,0.3901,0.2733,0.3366,2.44,1.52,0.3901,1,0.3267,0.2694,0.4039,1.98,1.6,0.4039,0
wc2010-france-mexico,2010-06-17,2010,GROUP_STAGE,France,Mexico,AWAY,0,2,155,0.5412,0.2656,0.1932,1.74,0.96,0.5412,0,0.6528,0.1967,0.1505,2.93,1.1,0.6528,0,0.6193,0.2174,0.1633,2.57,1.06,0.6193,0
wc2010-germany-serbia,2010-06-18,2010,GROUP_STAGE,Germany,Serbia,AWAY,0,1,187,0.58,0.2549,0.1651,1.82,0.88,0.58,0,0.6116,0.2186,0.1698,3.29,0.92,0.6116,0,0.6021,0.2295,0.1684,2.85,0.91,0.6021,0
wc2010-slovenia-united-states,2010-06-18,2010,GROUP_STAGE,Slovenia,United States,DRAW,2,2,-39,0.3115,0.2885,0.4,1.25,1.45,0.4,0,0.4427,0.2441,0.3132,2.7,2.07,0.4427,0,0.4033,0.2574,0.3392,2.27,1.88,0.4033,0
wc2010-england-algeria,2010-06-18,2010,GROUP_STAGE,England,Algeria,DRAW,0,0,308,0.7219,0.2004,0.0777,2.12,0.58,0.7219,0,0.681,0.1957,0.1233,2.71,0.9,0.681,0,0.6933,0.1971,0.1096,2.53,0.8,0.6933,0
wc2010-netherlands-japan,2010-06-19,2010,GROUP_STAGE,Netherlands,Japan,HOME,1,0,89,0.4613,0.2817,0.257,1.57,1.13,0.4613,1,0.6371,0.2227,0.1402,2.77,0.99,0.6371,1,0.5844,0.2404,0.1752,2.41,1.03,0.5844,1
wc2010-ghana-australia,2010-06-19,2010,GROUP_STAGE,Ghana,Australia,DRAW,1,1,-64,0.2837,0.2858,0.4305,1.19,1.51,0.4305,0,0.3464,0.2734,0.3802,2.15,1.67,0.3802,0,0.3276,0.2771,0.3953,1.86,1.62,0.3953,0
wc2010-cameroon-denmark,2010-06-19,2010,GROUP_STAGE,Cameroon,Denmark,AWAY,1,2,-162,0.1868,0.2634,0.5498,0.95,1.75,0.5498,1,0.2916,0.2279,0.4805,1.95,1.69,0.4805,1,0.2602,0.2386,0.5013,1.65,1.71,0.5013,1
wc2010-slovakia-paraguay,2010-06-20,2010,GROUP_STAGE,Slovakia,Paraguay,AWAY,0,2,-199,0.1552,0.2505,0.5942,0.85,1.85,0.5942,1,0.4256,0.289,0.2854,2.47,1.4,0.4256,0,0.3445,0.2774,0.378,1.99,1.53,0.378,1
wc2010-italy-new-zealand,2010-06-20,2010,GROUP_STAGE,Italy,New Zealand,DRAW,1,1,321,0.7362,0.1936,0.0703,2.15,0.55,0.7362,0,0.5233,0.2407,0.236,2.87,1.44,0.5233,0,0.5872,0.2266,0.1863,2.65,1.17,0.5872,0
wc2010-brazil-c-te-divoire,2010-06-20,2010,GROUP_STAGE,Brazil,Côte d'Ivoire,HOME,3,1,475,0.8527,0.1242,0.0231,2.54,0.3,0.8527,1,0.5227,0.2375,0.2398,2.78,1.51,0.5227,1,0.6217,0.2035,0.1748,2.71,1.15,0.6217,1
wc2010-portugal-korea-dpr,2010-06-21,2010,GROUP_STAGE,Portugal,Korea DPR,HOME,7,0,456,0.8471,0.1287,0.0242,2.49,0.3,0.8471,1,0.5191,0.2416,0.2393,2.85,1.46,0.5191,1,0.6175,0.2077,0.1748,2.74,1.11,0.6175,1
wc2010-chile-switzerland,2010-06-21,2010,GROUP_STAGE,Chile,Switzerland,HOME,1,0,-228,0.1319,0.2387,0.6295,0.78,1.92,0.6295,0,0.3671,0.2215,0.4114,2.39,1.59,0.4114,0,0.2965,0.2267,0.4768,1.91,1.69,0.4768,0
wc2010-spain-honduras,2010-06-21,2010,GROUP_STAGE,Spain,Honduras,HOME,2,0,520,0.8653,0.1139,0.0208,2.65,0.3,0.8653,1,0.7818,0.1376,0.0806,3.26,0.88,0.7818,1,0.8069,0.1305,0.0627,3.08,0.71,0.8069,1
wc2010-mexico-uruguay,2010-06-22,2010,GROUP_STAGE,Mexico,Uruguay,AWAY,0,1,87,0.4589,0.2821,0.259,1.57,1.13,0.4589,0,0.4499,0.2465,0.3036,3.06,1.55,0.4499,0,0.4526,0.2572,0.2902,2.61,1.42,0.4526,0
wc2010-france-south-africa,2010-06-22,2010,GROUP_STAGE,France,South Africa,AWAY,1,2,449,0.8449,0.1305,0.0246,2.47,0.3,0.8449,0,0.5234,0.2399,0.2367,2.87,1.46,0.5234,0,0.6199,0.2071,0.1731,2.75,1.11,0.6199,0
wc2010-nigeria-korea-republic,2010-06-22,2010,GROUP_STAGE,Nigeria,Korea Republic,DRAW,2,2,171,0.5611,0.2603,0.1786,1.78,0.92,0.5611,0,0.4919,0.2314,0.2767,2.95,1.74,0.4919,0,0.5127,0.2401,0.2473,2.6,1.49,0.5127,0
wc2010-greece-argentina,2010-06-22,2010,GROUP_STAGE,Greece,Argentina,AWAY,0,2,-490,0.0223,0.1208,0.8569,0.3,2.57,0.8569,1,0.2047,0.2044,0.5909,1.46,1.82,0.5909,1,0.15,0.1793,0.6707,1.11,2.05,0.6707,1
wc2010-slovenia-england,2010-06-23,2010,GROUP_STAGE,Slovenia,England,AWAY,0,1,-502,0.0217,0.118,0.8602,0.3,2.6,0.8602,1,0.2046,0.1928,0.6026,1.42,1.58,0.6026,1,0.1497,0.1704,0.6799,1.08,1.89,0.6799,1
wc2010-united-states-algeria,2010-06-23,2010,GROUP_STAGE,United States,Algeria,HOME,1,0,-155,0.1932,0.2656,0.5412,0.96,1.74,0.5412,0,0.4628,0.2058,0.3314,3.65,1.51,0.4628,1,0.3819,0.2237,0.3943,2.84,1.58,0.3943,0
wc2010-ghana-germany,2010-06-23,2010,GROUP_STAGE,Ghana,Germany,AWAY,0,1,-224,0.1352,0.2405,0.6243,0.79,1.91,0.6243,1,0.2189,0.214,0.5671,1.67,1.99,0.5671,1,0.1938,0.222,0.5843,1.41,1.97,0.5843,1
wc2010-australia-serbia,2010-06-23,2010,GROUP_STAGE,Australia,Serbia,HOME,2,1,27,0.3866,0.2892,0.3241,1.42,1.28,0.3866,1,0.4093,0.2625,0.3282,2.36,1.45,0.4093,1,0.4025,0.2705,0.327,2.08,1.4,0.4025,1
wc2010-paraguay-new-zealand,2010-06-24,2010,GROUP_STAGE,Paraguay,New Zealand,DRAW,0,0,119,0.4972,0.2755,0.2274,1.65,1.05,0.4972,0,0.4756,0.2455,0.2789,2.81,1.7,0.4756,0,0.4821,0.2545,0.2634,2.46,1.51,0.4821,0
wc2010-slovakia-italy,2010-06-24,2010,GROUP_STAGE,Slovakia,Italy,HOME,3,2,-401,0.0331,0.1489,0.8179,0.35,2.35,0.8179,0,0.2391,0.2224,0.5385,1.68,1.49,0.5385,0,0.1773,0.2004,0.6223,1.28,1.75,0.6223,0
wc2010-denmark-japan,2010-06-24,2010,GROUP_STAGE,Denmark,Japan,AWAY,1,3,-24,0.328,0.2894,0.3825,1.29,1.41,0.3825,1,0.614,0.2315,0.1545,2.86,1.06,0.614,0,0.5282,0.2489,0.2229,2.39,1.16,0.5282,0
wc2010-cameroon-netherlands,2010-06-24,2010,GROUP_STAGE,Cameroon,Netherlands,AWAY,1,2,-275,0.0983,0.2172,0.6845,0.66,2.04,0.6845,1,0.2586,0.2357,0.5057,1.68,1.87,0.5057,1,0.2105,0.2302,0.5593,1.37,1.92,0.5593,1
wc2010-portugal-brazil,2010-06-25,2010,GROUP_STAGE,Portugal,Brazil,DRAW,0,0,-19,0.3335,0.2896,0.3769,1.3,1.4,0.3769,0,0.3553,0.2741,0.3706,2.22,1.41,0.3706,0,0.3488,0.2788,0.3725,1.94,1.41,0.3725,0
wc2010-korea-dpr-c-te-divoire,2010-06-25,2010,GROUP_STAGE,Korea DPR,Côte d'Ivoire,AWAY,0,3,0,0.3551,0.29,0.3548,1.35,1.35,0.3551,0,0.4862,0.2172,0.2966,3.6,1.75,0.4862,0,0.4469,0.239,0.3141,2.93,1.63,0.4469,0
wc2010-chile-spain,2010-06-25,2010,GROUP_STAGE,Chile,Spain,AWAY,1,2,-401,0.033,0.1487,0.8182,0.35,2.35,0.8182,1,0.2923,0.2131,0.4946,1.89,1.75,0.4946,1,0.2145,0.1938,0.5917,1.43,1.93,0.5917,1
wc2010-switzerland-honduras,2010-06-25,2010,GROUP_STAGE,Switzerland,Honduras,DRAW,0,0,347,0.7639,0.1795,0.0566,2.22,0.48,0.7639,0,0.7564,0.1491,0.0945,3.02,1.08,0.7564,0,0.7587,0.1582,0.0831,2.78,0.9,0.7587,0
wc2010-uruguay-korea-republic,2010-06-26,2010,LAST_16,Uruguay,Korea Republic,HOME,2,1,301,0.7138,0.2042,0.082,2.1,0.6,0.7138,1,0.4969,0.248,0.2551,2.85,1.6,0.4969,1,0.562,0.2349,0.2032,2.63,1.3,0.562,1
wc2010-united-states-ghana,2010-06-26,2010,LAST_16,United States,Ghana,AWAY,1,2,-138,0.2086,0.2704,0.521,1,1.7,0.521,1,0.4904,0.2136,0.296,3.57,1.39,0.4904,0,0.4059,0.2306,0.3635,2.8,1.48,0.4059,0
wc2010-germany-england,2010-06-27,2010,LAST_16,Germany,England,HOME,4,1,-101,0.245,0.2795,0.4755,1.1,1.6,0.4755,0,0.4125,0.2895,0.298,2.76,1.37,0.4125,1,0.3622,0.2865,0.3513,2.26,1.44,0.3622,1
wc2010-argentina-mexico,2010-06-27,2010,LAST_16,Argentina,Mexico,HOME,3,1,102,0.476,0.2794,0.2446,1.6,1.1,0.476,1,0.6623,0.1931,0.1446,2.88,1.1,0.6623,1,0.6064,0.219,0.1746,2.5,1.1,0.6064,1
wc2010-netherlands-slovakia,2010-06-28,2010,LAST_16,Netherlands,Slovakia,HOME,2,1,408,0.8248,0.1447,0.0305,2.37,0.33,0.8248,1,0.7439,0.1603,0.0958,2.88,0.79,0.7439,1,0.7682,0.1556,0.0762,2.73,0.65,0.7682,1
wc2010-brazil-chile,2010-06-28,2010,LAST_16,Brazil,Chile,HOME,3,0,359,0.7758,0.1731,0.0511,2.25,0.45,0.7758,1,0.7232,0.1782,0.0986,2.78,0.8,0.7232,1,0.739,0.1767,0.0843,2.62,0.7,0.739,1
wc2010-paraguay-japan,2010-06-29,2010,LAST_16,Paraguay,Japan,DRAW,0,0,-120,0.226,0.2751,0.4988,1.05,1.65,0.4988,0,0.3505,0.2735,0.376,2.14,1.46,0.376,0,0.3132,0.274,0.4128,1.81,1.52,0.4128,0
wc2010-spain-portugal,2010-06-29,2010,LAST_16,Spain,Portugal,HOME,1,0,62,0.4278,0.2861,0.2862,1.5,1.2,0.4278,1,0.5045,0.2593,0.2362,2.98,1.1,0.5045,1,0.4815,0.2673,0.2512,2.54,1.13,0.4815,1
wc2010-netherlands-brazil,2010-07-02,2010,QUARTER_FINAL,Netherlands,Brazil,HOME,2,1,-66,0.281,0.2854,0.4335,1.18,1.52,0.4335,0,0.3619,0.2716,0.3665,2.38,1.41,0.3665,0,0.3376,0.2757,0.3866,2.02,1.44,0.3866,0
wc2010-uruguay-ghana,2010-07-02,2010,QUARTER_FINAL,Uruguay,Ghana,DRAW,1,1,124,0.5035,0.2742,0.2223,1.66,1.04,0.5035,0,0.7547,0.1477,0.0976,3.05,0.88,0.7547,0,0.6793,0.1857,0.135,2.63,0.93,0.6793,0
wc2010-argentina-germany,2010-07-03,2010,QUARTER_FINAL,Argentina,Germany,AWAY,0,4,89,0.4609,0.2818,0.2573,1.57,1.13,0.4609,0,0.6187,0.2065,0.1748,2.87,1.36,0.6187,0,0.5714,0.2291,0.1996,2.48,1.29,0.5714,0
wc2010-paraguay-spain,2010-07-03,2010,QUARTER_FINAL,Paraguay,Spain,AWAY,0,1,-319,0.0717,0.1949,0.7334,0.55,2.15,0.7334,1,0.2388,0.2481,0.5131,1.52,1.67,0.5131,1,0.1887,0.2321,0.5792,1.23,1.81,0.5792,1
wc2010-uruguay-netherlands,2010-07-06,2010,SEMI_FINAL,Uruguay,Netherlands,AWAY,2,3,-107,0.2389,0.2782,0.483,1.08,1.62,0.483,1,0.399,0.2748,0.3262,2.72,1.63,0.399,0,0.351,0.2758,0.3732,2.23,1.63,0.3732,1
wc2010-germany-spain,2010-07-07,2010,SEMI_FINAL,Germany,Spain,AWAY,0,1,-117,0.2295,0.276,0.4946,1.06,1.64,0.4946,1,0.4168,0.2874,0.2958,2.76,1.42,0.4168,0,0.3606,0.284,0.3554,2.25,1.49,0.3606,0
wc2010-netherlands-spain,2010-07-11,2010,FINAL,Netherlands,Spain,AWAY,0,1,-109,0.2369,0.2777,0.4854,1.08,1.62,0.4854,1,0.4349,0.2847,0.2804,2.68,1.3,0.4349,0,0.3755,0.2826,0.3419,2.2,1.4,0.3755,0
wc2014-brazil-croatia,2014-06-12,2014,GROUP_STAGE,Brazil,Croatia,HOME,3,1,135,0.5172,0.2713,0.2115,1.69,1.01,0.5172,1,0.6754,0.178,0.1466,2.81,1.21,0.6754,1,0.6279,0.206,0.1661,2.47,1.15,0.6279,1
wc2014-mexico-cameroon,2014-06-13,2014,GROUP_STAGE,Mexico,Cameroon,HOME,1,0,255,0.6618,0.2265,0.1117,1.99,0.71,0.6618,1,0.675,0.2072,0.1178,2.93,0.89,0.675,1,0.671,0.213,0.116,2.65,0.84,0.671,1
wc2014-spain-netherlands,2014-06-13,2014,GROUP_STAGE,Spain,Netherlands,AWAY,1,5,109,0.4856,0.2777,0.2368,1.62,1.08,0.4856,0,0.4665,0.2626,0.2709,2.82,1.24,0.4665,0,0.4722,0.2671,0.2607,2.46,1.19,0.4722,0
wc2014-chile-australia,2014-06-13,2014,GROUP_STAGE,Chile,Australia,HOME,3,1,-125,0.2215,0.274,0.5045,1.04,1.66,0.5045,0,0.5015,0.2127,0.2858,2.92,1.41,0.5015,1,0.4175,0.2311,0.3514,2.36,1.49,0.4175,1
wc2014-colombia-greece,2014-06-14,2014,GROUP_STAGE,Colombia,Greece,HOME,3,0,397,0.8142,0.1511,0.0346,2.34,0.36,0.8142,1,0.679,0.1964,0.1246,2.53,0.92,0.679,1,0.7196,0.1828,0.0976,2.47,0.75,0.7196,1
wc2014-uruguay-costa-rica,2014-06-14,2014,GROUP_STAGE,Uruguay,Costa Rica,AWAY,1,3,301,0.7139,0.2042,0.0819,2.1,0.6,0.7139,0,0.4996,0.2453,0.2551,2.93,1.6,0.4996,0,0.5639,0.233,0.2031,2.68,1.3,0.5639,0
wc2014-england-italy,2014-06-14,2014,GROUP_STAGE,England,Italy,AWAY,1,2,101,0.4752,0.2795,0.2453,1.6,1.1,0.4752,0,0.4506,0.265,0.2844,2.78,1.25,0.4506,0,0.458,0.2694,0.2727,2.43,1.2,0.458,0
wc2014-c-te-divoire-japan,2014-06-14,2014,GROUP_STAGE,Côte d'Ivoire,Japan,HOME,2,1,-319,0.0717,0.1949,0.7334,0.55,2.15,0.7334,0,0.4562,0.2107,0.3331,3.65,1.55,0.4562,1,0.3409,0.206,0.4532,2.72,1.73,0.4532,0
wc2014-switzerland-ecuador,2014-06-15,2014,GROUP_STAGE,Switzerland,Ecuador,HOME,2,1,47,0.41,0.2877,0.3023,1.47,1.23,0.41,1,0.6561,0.2197,0.1242,2.55,0.9,0.6561,1,0.5823,0.2401,0.1776,2.23,1,0.5823,1
wc2014-france-honduras,2014-06-15,2014,GROUP_STAGE,France,Honduras,HOME,3,0,546,0.8719,0.1085,0.0196,2.72,0.3,0.8719,1,0.7885,0.1334,0.0781,3.42,0.89,0.7885,1,0.8135,0.1259,0.0606,3.21,0.71,0.8135,1
wc2014-argentina-bosnia-and-herzegovina,2014-06-15,2014,GROUP_STAGE,Argentina,Bosnia and Herzegovina,HOME,2,1,382,0.7999,0.1596,0.0405,2.31,0.39,0.7999,1,0.5244,0.2385,0.2371,2.87,1.46,0.5244,1,0.6071,0.2148,0.1781,2.7,1.14,0.6071,1
wc2014-germany-portugal,2014-06-16,2014,GROUP_STAGE,Germany,Portugal,HOME,4,0,-55,0.2936,0.2869,0.4196,1.21,1.49,0.4196,0,0.4539,0.2608,0.2853,3.09,1.33,0.4539,1,0.4058,0.2686,0.3256,2.53,1.38,0.4058,1
